id,edge1,edge2,node1,node2,capacity,is_closed,is_unbalanced,unbalancing_time
459,918,919,67,87,19964177,0,1,3892359
460,920,921,67,91,19184677,0,1,33923669
461,922,923,68,75,14077852,0,1,9609915
462,924,925,68,85,16976774,0,1,27784739
463,926,927,68,89,14364335,0,1,6206658
464,928,929,68,97,18084261,0,0,0
465,930,931,69,71,16290526,0,1,4812863
466,932,933,69,93,18958136,0,1,26985423
467,934,935,69,94,17393020,0,1,47840565
468,936,937,69,98,17943614,0,1,2949115
469,938,939,69,99,18870562,0,1,15338109
470,940,941,70,89,13955799,0,1,9676059
471,942,943,70,90,16603940,0,1,24948558
472,944,945,71,79,16451798,0,1,2767254
473,946,947,71,80,18228576,0,1,6626527
474,948,949,72,82,19325389,0,1,27341001
475,950,951,73,74,17556725,0,1,27749635
476,952,953,73,82,17578821,0,1,26218291
477,954,955,74,80,18898306,0,1,6296522
478,956,957,74,81,15691716,0,1,6750849
479,958,959,74,83,17090313,0,1,22796465
480,960,961,74,99,19320246,0,1,6327777
481,962,963,75,92,14493353,0,1,3703304
482,964,965,75,97,21205392,0,1,10048326
483,966,967,76,92,15460948,0,1,6841014
484,968,969,76,96,18798150,0,1,2774222
485,970,971,77,81,19201044,0,1,19595211
486,972,973,77,91,16784318,0,1,6948005
487,974,975,78,95,19825145,0,1,38906777
488,976,977,78,98,19419564,0,1,3529551
489,978,979,79,81,19194661,0,1,35778765
490,980,981,79,84,21679123,0,0,0
491,982,983,79,97,16032782,0,1,4009176
492,984,985,80,82,19961722,0,1,6284290
493,986,987,80,94,17624807,0,1,11535328
494,988,989,81,89,18059062,0,1,3198452
495,990,991,81,92,16045138,0,1,13423753
496,992,993,82,87,20439935,0,1,10626503
497,994,995,83,86,19427782,0,1,10813793
498,996,997,83,93,20640391,0,1,6474843
499,998,999,83,94,15057429,0,1,8586281
500,1000,1001,84,87,16946615,0,1,7794283
501,1002,1003,84,95,18395027,0,1,4701595
502,1004,1005,84,99,17642937,0,1,22229216
503,1006,1007,85,86,19741741,0,1,19139314
504,1008,1009,86,88,16829545,0,1,6796556
505,1010,1011,90,94,19951823,0,1,3949645
506,1012,1013,93,98,20246458,0,1,11252929
507,1014,1015,94,98,17591343,0,1,16900476
